,Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label,time_tz_corr,time,weekdays_tz_corr,weekdays,seconds,zero_sec
20385,20385,"Sat, 15 Jul 2017 00:24:25 +0000",amazon,in,0,0,multipart/alternative,24,258,0,0,67,155558,3,1465,1465,5,5,1465,0
20386,20386,"Mon, 17 Oct 2016 19:22:53 +0530",iiitd,ac.in,1,0,multipart/alternative,0,5,1,0,20,3455,2,49973,69773,0,0,69773,0
20387,20387,"Fri, 8 Feb 2019 05:39:30 +0000",amazon,in,0,0,multipart/alternative,29,283,1,0,135,124749,3,20370,20370,4,4,20370,0
20388,20388,"Mon, 11 Sep 2017 10:03:16 -0600",e-mail,microsoft.com,0,0,multipart/alternative,4,22,0,0,52,22797,0,57796,36196,0,0,36196,0
20389,20389,"Mon, 17 Jul 2017 06:52:23 +0000 (UTC)",flipkartletters,com,0,0,text/html,18,49,0,0,56,34687,3,24743,24743,0,0,24743,0
20390,20390,"Fri, 10 Mar 2017 11:33:06 +0530",coupondunia,in,1,0,multipart/alternative,37,147,1,0,144,82779,3,21786,41586,4,4,41586,0
20391,20391,"Fri, 25 Aug 2017 17:39:38 +0000",google,com,1,0,multipart/alternative,4,12,0,0,36,5800,0,63578,63578,4,4,63578,0
20392,20392,"Sat, 05 Sep 2015 17:24:58 +0000",youtube,com,0,0,multipart/alternative,14,56,0,0,103,41237,1,62698,62698,5,5,62698,0
20393,20393,19 Nov 2017 18:48:14 +0530,,,0,0,text/plain,0,0,0,0,57,516,0,47894,67694,6,6,67694,0
20394,20394,"Thu, 28 Apr 2016 09:54:32 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,22,1495,2,15872,35672,3,3,35672,0
20395,20395,"Tue, 24 Sep 2019 16:00:45 +0530",sbi,co.in,0,0,text/plain,0,0,1,0,57,739,0,37845,57645,1,1,57645,0
20396,20396,"Tue, 21 Mar 2017 08:14:32 +0530",iiitd,ac.in,0,0,multipart/alternative,0,1,1,1,98,13088,2,9872,29672,1,1,29672,0
20397,20397,"Sat, 08 Aug 2015 09:14:32 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61,27271,0,33272,33272,5,5,33272,0
20398,20398,"Sat, 27 May 2017 09:17:19 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27,21096,0,33439,33439,5,5,33439,0
20399,20399,"Thu, 02 Nov 2017 15:25:22 +0000 (UTC)",github,com,1,0,multipart/alternative,2,11,0,0,55,2432,2,55522,55522,3,3,55522,0
20400,20400,"Mon, 24 Aug 2015 15:01:14 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,34,26908,0,54074,54074,0,0,54074,0
20401,20401,"Mon, 17 Jun 2019 12:59:17 +0200",gmail,com,3,0,multipart/alternative,0,8,1,1,42,45991,2,39557,46757,0,0,46757,0
20402,20402,"Wed, 27 Dec 2017 06:45:31 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,36,0,0,45,24601,1,24331,24331,2,2,24331,0
20403,20403,"Wed, 25 May 2016 00:38:50 +0530",iiitd,ac.in,2,0,multipart/alternative,1,9,1,0,23,9438,2,68930,2330,1,2,2330,0
20404,20404,"Wed, 27 Feb 2019 06:14:12 +0530",sbi,co.in,0,0,text/html,1,16,0,0,72,3289,0,2652,22452,2,2,22452,0
20405,20405,"Wed, 23 Mar 2016 11:17:34 +0530",iiitd,ac.in,2,0,multipart/alternative,0,43,1,0,43,4849,2,20854,40654,2,2,40654,0
20406,20406,"Sun, 30 Apr 2017 11:24:47 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,22700,1,41087,41087,6,6,41087,0
20407,20407,"Sat, 10 Sep 2016 14:35:56 +0530",iiitd,ac.in,0,0,multipart/alternative,0,23,0,0,40,6689,2,32756,52556,5,5,52556,0
20408,20408,"Mon, 12 Dec 2016 18:33:40 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,20736,1,66820,66820,0,0,66820,0
20409,20409,"Sun, 21 Aug 2016 11:02:35 +0000",google,com,0,0,multipart/alternative,2,8,0,0,35,5077,0,39755,39755,6,6,39755,0
20410,20410,"Tue, 16 Apr 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,34,208,1,0,104,91408,3,22800,22800,1,1,22800,1
20411,20411,"Wed, 03 Aug 2016 15:59:33 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,102,1,1,71,85809,1,82773,57573,2,2,57573,0
20412,20412,"Mon, 01 Jan 2018 08:35:43 +0000",twitter,com,0,0,multipart/alternative,35,220,0,0,120,94086,1,30943,30943,0,0,30943,0
20413,20413,"Wed, 20 Feb 2019 08:07:31 -0800",email,nvidia.com,0,0,text/html,11,40,0,0,84,44856,0,58051,29251,2,2,29251,0
20414,20414,"Fri, 18 Aug 2017 20:41:26 +0530",iiitd,ac.in,0,0,multipart/alternative,0,11,1,0,55,5536,2,54686,74486,4,4,74486,0
20415,20415,"Wed, 11 May 2016 15:19:24 +0530",iiitd,ac.in,10,0,multipart/alternative,0,3,1,0,46,2697,2,35364,55164,2,2,55164,0
20416,20416,"Thu, 16 Aug 2018 09:42:07 +0000 (UTC)",flipkartletters,com,0,0,multipart/alternative,7,21,0,0,56,15710,3,34927,34927,3,3,34927,0
20417,20417,"Fri, 16 Mar 2018 03:31:55 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,82,4,3,12715,12715,4,4,12715,0
20418,20418,"Fri, 17 Feb 2017 17:38:41 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,43,736,2,43721,63521,4,4,63521,0
20419,20419,"Wed, 13 Jun 2018 18:00:00 -0700",donate,wfp.org,0,0,multipart/alternative,2,32,1,0,62,35899,3,3600,64800,3,2,64800,1
20420,20420,"Sat, 23 Dec 2017 05:41:04 +0000",topcoder,com,0,0,multipart/alternative,34,99,0,0,57,101863,3,20464,20464,5,5,20464,0
20421,20421,"Sat, 30 Dec 2017 17:19:14 +0530",collegeprachaar,com,0,0,multipart/alternative,1,9,0,0,43,3142,0,42554,62354,5,5,62354,0
20422,20422,"Fri, 03 Jun 2016 09:09:09 +0000",twitter,com,0,0,multipart/alternative,19,125,0,0,63,72528,1,32949,32949,4,4,32949,0
20423,20423,"Wed, 16 May 2018 13:40:27 +0000",msr-cmt,org,0,0,multipart/alternative,0,5,1,1,22,2180,0,49227,49227,2,2,49227,0
20424,20424,"Sun, 19 Jun 2016 17:27:42 +0000",usebackpack,com,0,0,text/html,4,14,0,0,38,24708,0,62862,62862,6,6,62862,0
20425,20425,"Wed, 4 Dec 2019 04:44:11 +0000 (GMT)",kotak,in,0,0,multipart/alternative,5,19,1,0,53,17721,3,17051,17051,2,2,17051,0
20426,20426,"Thu, 27 Aug 2015 08:58:48 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27025,0,32328,32328,3,3,32328,0
20427,20427,"Tue, 29 Aug 2017 21:57:43 +1000",cambridge-intelligence,com,0,0,multipart/alternative,2,15,1,0,56,20972,0,43063,79063,1,1,79063,0
20428,20428,"Fri, 6 Jul 2018 02:17:33 +0000",,,0,0,multipart/alternative,2,36,0,0,46,12728,0,8253,8253,4,4,8253,0
20429,20429,"Tue, 16 May 2017 17:11:14 +0000",brilliant,org,0,0,multipart/alternative,5,21,0,0,24,39186,3,61874,61874,1,1,61874,0
20430,20430,"Mon, 22 Feb 2016 08:40:26 +0000",twitter,com,0,0,multipart/alternative,18,129,0,0,77,71050,1,31226,31226,0,0,31226,0
20431,20431,"Fri, 05 Oct 2018 11:03:45 +0530",marketing,goindigo.in,0,0,multipart/alternative,9,53,1,0,60,40898,3,20025,39825,4,4,39825,0
20432,20432,"Fri, 21 Jul 2017 18:22:17 +0000",olacabs,com,0,0,multipart/mixed,1,35,0,0,34,80465,0,66137,66137,4,4,66137,0
20433,20433,"Tue, 13 Sep 2016 12:48:56 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,30,61496,2,26336,46136,1,1,46136,0
20434,20434,"Thu, 12 Apr 2018 00:18:56 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,50,4,3,1136,1136,3,3,1136,0
20435,20435,"Wed, 21 Sep 2016 00:56:48 +0530",olacabs,com,1,0,multipart/alternative,8,23,0,0,96,22777,0,70008,3408,1,2,3408,0
20436,20436,"Tue,  3 Oct 2017 02:47:03 -0700 (PDT)",slack,com,0,0,multipart/alternative,3,19,0,0,39,17591,0,35223,10023,1,1,10023,0
20437,20437,"Fri, 9 Feb 2018 12:27:59 +0100 (CET)",cleartrip,com,0,0,multipart/alternative,21,61,0,0,97,51507,3,41279,44879,4,4,44879,0
20438,20438,"Tue, 5 Jun 2018 08:07:09 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,91,0,0,51,36241,3,9429,29229,1,1,29229,0
20439,20439,"Fri, 13 May 2016 13:20:46 +0530",iiitd,ac.in,6,0,multipart/mixed,0,0,0,0,33,482398,2,28246,48046,4,4,48046,0
20440,20440,"Mon, 1 Aug 2016 20:12:35 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,0,0,18,500,2,52955,72755,0,0,72755,0
20441,20441,"Thu, 25 Jan 2018 08:54:41 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,0,0,54,34985,3,12281,32081,3,3,32081,0
20442,20442,"Sun, 25 Sep 2016 02:46:16 +0530",iiitd,ac.in,0,0,multipart/mixed,0,12,1,0,46,12963757,2,76576,9976,5,6,9976,0
20443,20443,"Sun, 24 Sep 2017 03:02:07 -0700 (PDT)",quora,com,0,0,multipart/alternative,18,117,0,0,43,104521,1,36127,10927,6,6,10927,0
20444,20444,"Tue, 17 Jul 2018 08:04:24 +0000",crowdai,org,0,0,multipart/alternative,6,51,1,0,87,63039,3,29064,29064,1,1,29064,0
20445,20445,"Tue, 23 Aug 2016 03:45:22 +0000",hackerrankmail,com,0,0,multipart/alternative,2,11,0,0,27,31553,0,13522,13522,1,1,13522,0
20446,20446,"Thu, 20 Sep 2018 14:00:35 +0000",e-mail,gopro.com,0,0,multipart/alternative,0,24,0,0,52,18037,3,50435,50435,3,3,50435,0
20447,20447,"Sat, 10 Mar 2018 05:50:04 +0000 (UTC)",splitwise,com,0,0,multipart/alternative,12,20,0,0,88,16082,0,21004,21004,5,5,21004,0
20448,20448,"Thu, 16 Feb 2017 10:48:30 +0530",iiitd,ac.in,3,0,multipart/mixed,0,0,0,0,30,40596,2,19110,38910,3,3,38910,0
20449,20449,"Fri, 10 Jul 2015 18:41:56 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,40,27211,0,67316,67316,4,4,67316,0
20450,20450,"Thu, 11 Jul 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,19,163,1,0,213,72775,0,22800,22800,3,3,22800,1
20451,20451,"Sat, 09 Feb 2019 03:40:58 -0800",google,com,0,0,text/html,2,12,0,0,28,4339,0,42058,13258,5,5,13258,0
20452,20452,"Fri, 10 Aug 2018 00:57:19 +0000",gmail,com,0,0,multipart/alternative,4,12,0,0,32,6635,0,3439,3439,4,4,3439,0
20453,20453,"Wed, 15 May 2019 18:30:16 +0000",deeplearning,ai,0,0,multipart/alternative,9,56,1,1,127,77203,3,66616,66616,2,2,66616,0
20454,20454,"Sat, 29 Dec 2018 00:47:41 +0000",amazon,fr,0,0,multipart/alternative,15,178,1,0,103,73127,3,2861,2861,5,5,2861,0
20455,20455,"Mon, 16 Oct 2017 14:31:43 +0000 (UTC)",phonepe,com,0,0,text/html,11,29,1,0,39,23991,3,52303,52303,0,0,52303,0
20456,20456,"Fri, 28 Jul 2017 01:35:01 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,40,4,3,5701,5701,4,4,5701,0
20457,20457,"Fri, 10 Aug 2018 06:32:19 +0000",amazon,in,0,0,multipart/alternative,35,262,0,0,40,112752,3,23539,23539,4,4,23539,0
20458,20458,"Mon, 30 Oct 2017 15:28:22 +0000",marketplace,amazon.in,0,0,multipart/mixed,1,15,1,0,77,8344,0,55702,55702,0,0,55702,0
20459,20459,"Fri, 13 Apr 2018 22:06:58 +0800",nedm,asus.com,0,0,multipart/alternative,6,25,1,0,67,9983,0,50818,79618,4,4,79618,0
20460,20460,"Sat, 14 Oct 2017 10:38:34 +0200",reply,ebay.in,0,0,multipart/alternative,39,133,0,0,44,86990,3,31114,38314,5,5,38314,0
20461,20461,10 Jun 2016 20:49:54 +0530,,,0,0,multipart/mixed,1,1,0,0,74,581,0,55194,74994,4,4,74994,0
20462,20462,"Thu, 1 Feb 2018 10:10:40 +0530",iiitd,ac.in,2,0,multipart/mixed,0,0,0,0,66,264202,2,16840,36640,3,3,36640,0
20463,20463,"Wed, 25 Nov 2015 09:04:42 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,30,1727,2,12882,32682,2,2,32682,0
20464,20464,"Mon, 02 Dec 2019 06:53:28 +0000",quora,com,0,0,multipart/alternative,12,110,1,0,105,107635,1,24808,24808,0,0,24808,0
20465,20465,"Tue, 01 May 2018 16:31:45 +0000 (UTC)",brilliant,org,0,0,multipart/alternative,5,28,0,0,35,42240,3,59505,59505,1,1,59505,0
20466,20466,"Fri, 13 Apr 2018 16:22:52 +0000 (UTC)",,,0,0,text/html,0,15,0,0,51,16190,0,58972,58972,4,4,58972,0
20467,20467,"Sat, 20 Jul 2019 01:22:34 -0700",google,com,0,0,text/html,2,12,0,0,36,4328,0,30154,4954,5,5,4954,0
20468,20468,"Fri, 10 Nov 2017 10:35:20 +0530",iiitd,ac.in,0,0,text/plain,0,2,1,0,48,1170,2,18320,38120,4,4,38120,0
20469,20469,"Fri, 07 Apr 2017 15:08:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,34680,54480,4,4,54480,1
20470,20470,"Mon, 8 May 2017 03:16:06 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,11,45,0,1,89,50707,1,11766,11766,0,0,11766,0
20471,20471,"Thu, 02 Feb 2017 11:41:34 -0600",news,foodpanda.in,0,0,multipart/alternative,11,45,0,0,57,48716,3,63694,42094,3,3,42094,0
20472,20472,"Thu, 26 Jul 2018 12:50:14 +0000",redwolf,in,0,0,multipart/alternative,17,48,0,0,48,9885,3,46214,46214,3,3,46214,0
20473,20473,"Mon, 6 Nov 2017 13:49:11 +0530",iiitd,ac.in,0,0,multipart/alternative,0,9,1,0,37,15166,2,29951,49751,0,0,49751,0
20474,20474,"Sat, 18 Aug 2018 14:14:14 +0000",amazon,in,0,0,multipart/alternative,18,105,1,0,52,57570,0,51254,51254,5,5,51254,0
20475,20475,"Sat, 04 Mar 2017 15:47:42 +0000",hackerearth,com,0,0,multipart/alternative,4,16,0,0,71,10593,3,56862,56862,5,5,56862,0
20476,20476,"Fri, 15 Dec 2017 02:12:31 +0000",symless,com,0,0,multipart/alternative,16,37,1,0,80,50694,3,7951,7951,4,4,7951,0
20477,20477,"Tue, 13 Mar 2018 05:58:38 -0000",edm,efinmail.com,0,0,multipart/alternative,1,7,0,0,119,2924,0,21518,21518,1,1,21518,0
20478,20478,"Tue,  3 Oct 2017 02:46:21 -0700 (PDT)",slack,com,0,0,multipart/alternative,3,14,0,0,36,14140,0,35181,9981,1,1,9981,0
20479,20479,"Fri, 27 Apr 2018 20:33:21 +0000 (UTC)",codalab,org,0,0,multipart/alternative,1,13,1,0,22,10030,0,74001,74001,4,4,74001,0
20480,20480,"Tue, 14 Jul 2015 11:30:07 +0530",vodafone,com,0,0,multipart/alternative,2,3,1,0,33,1214,0,21607,41407,1,1,41407,0
20481,20481,"Sun, 14 Apr 2019 00:46:41 -0700",google,com,0,0,text/html,4,20,0,0,36,6846,0,28001,2801,6,6,2801,0
20482,20482,"Mon, 10 Apr 2017 17:26:10 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,40,5360,2,42970,62770,0,0,62770,0
20483,20483,"Thu, 23 Mar 2017 08:52:04 +0530",iiitd,ac.in,1,0,multipart/alternative,0,5,1,0,37,4262,2,12124,31924,3,3,31924,0
20484,20484,"Wed, 8 Nov 2017 13:30:52 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,48,32232,2,28852,48652,2,2,48652,0
20485,20485,"Thu, 09 Jul 2015 14:59:37 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38,27201,0,53977,53977,3,3,53977,0
20486,20486,"Mon, 9 Dec 2019 00:06:44 +0000",amazon,in,0,0,multipart/alternative,20,125,1,0,64,58290,3,404,404,0,0,404,0
20487,20487,"Mon, 30 Oct 2017 15:59:04 +0530",iiitd,ac.in,0,0,multipart/alternative,0,9,1,0,44,20604,2,37744,57544,0,0,57544,0
20488,20488,07 Nov 2017 23:15:05 +0530,,,0,0,multipart/mixed,1,3,1,0,25,4605,0,63905,83705,1,1,83705,0
20489,20489,"Mon, 16 Jan 2017 13:05:47 +0000",usebackpack,com,0,0,text/html,4,14,1,0,35,24672,0,47147,47147,0,0,47147,0
20490,20490,"Thu, 17 Sep 2015 20:52:11 +0000",paytm,com,0,0,multipart/alternative,40,69,1,0,69,30804,0,75131,75131,3,3,75131,0
20491,20491,"Mon, 30 Jan 2017 12:07:04 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,77,476409,2,23824,43624,0,0,43624,0
20492,20492,"Thu, 01 Feb 2018 11:47:55 GMT",incontrolproductions,net,0,0,text/html,0,1,1,0,67,997,0,38875,42475,3,3,42475,0
20493,20493,"Mon, 14 Mar 2016 18:43:37 +0530",iiitd,ac.in,1,0,multipart/related,0,13,0,0,67,461235,2,47617,67417,0,0,67417,0
20494,20494,"Fri, 16 Dec 2016 21:59:54 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,0,37,6346,2,59394,79194,4,4,79194,0
20495,20495,"Fri, 11 May 2018 22:39:42 +0000",m,mail.coursera.org,0,0,multipart/alternative,17,79,0,0,50,55643,0,81582,81582,4,4,81582,0
20496,20496,"Sun, 2 Jul 2017 13:34:37 -0700",mail,instagram.com,0,0,text/html,1,11,0,0,53,8040,1,74077,48877,6,6,48877,0
20497,20497,"Sat, 25 Jul 2015 08:22:34 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27226,0,30154,30154,5,5,30154,0
20498,20498,"Mon, 25 Jan 2016 16:07:21 +0000",springboard,com,0,0,multipart/alternative,0,12,0,1,55,10861,0,58041,58041,0,0,58041,0
20499,20499,"Mon, 11 Sep 2017 03:19:07 +0000 (UTC)",flipkartletters,com,0,0,text/html,37,87,1,0,24,63087,3,11947,11947,0,0,11947,0
20500,20500,"Thu, 22 Feb 2018 17:12:14 +0000 (UTC)",mapbox,com,0,0,multipart/alternative,6,37,0,0,30,40841,3,61934,61934,3,3,61934,0
20501,20501,"Thu, 19 May 2016 02:27:21 +0000",notifications,pinterest.com,0,0,multipart/alternative,8,44,1,0,57,41012,1,8841,8841,3,3,8841,0
20502,20502,"Sat, 9 Jun 2018 03:09:39 +0000",topcoder,com,0,0,multipart/alternative,1,19,1,0,59,30785,0,11379,11379,5,5,11379,0
20503,20503,"Thu, 28 Jun 2018 01:28:59 +0000",gmail,com,0,0,multipart/alternative,4,12,0,0,35,5487,0,5339,5339,3,3,5339,0
20504,20504,"Sat, 4 Mar 2017 15:04:55 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27,21095,0,54295,54295,5,5,54295,0
20505,20505,"Sun, 2 Oct 2016 11:50:27 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,38,6143,2,22827,42627,6,6,42627,0
20506,20506,"Thu, 8 Sep 2016 15:50:43 +0530",iiitd,ac.in,8,0,multipart/related,0,0,1,0,46,788636,2,37243,57043,3,3,57043,0
20507,20507,"Thu, 8 Mar 2018 08:54:00 -0000",edm,efinmail.com,0,0,multipart/alternative,1,7,0,0,131,2920,0,32040,32040,3,3,32040,1
20508,20508,1 Aug 2016 21:56:56 +0530,cocubes,com,0,0,text/html,1,6,1,0,44,7015,0,59216,79016,0,0,79016,0
20509,20509,"Wed, 23 Sep 2015 12:52:44 -0000",hackerearth,co,0,0,multipart/alternative,5,22,0,0,53,11874,0,46364,46364,2,2,46364,0
20510,20510,"Fri, 07 Apr 2017 15:04:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0,34441,54241,4,4,54241,0
20511,20511,"Tue, 07 Nov 2017 06:31:18 -0800 (PST)",quora,com,0,0,multipart/alternative,12,102,1,1,115,97246,1,52278,23478,1,1,23478,0
20512,20512,"Sat, 4 Nov 2017 02:30:05 +0000",,,0,0,multipart/alternative,2,33,0,0,61,12059,0,9005,9005,5,5,9005,0
20513,20513,"Thu, 04 Jun 2015 12:34:04 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,73,1641,0,45244,45244,3,3,45244,0
20514,20514,"Tue, 30 Jan 2018 06:45:46 -0800 (PST)",quora,com,0,0,multipart/alternative,14,111,0,1,40,99741,1,53146,24346,1,1,24346,0
20515,20515,"Sat, 20 Jun 2015 18:47:25 +0000",codechef,com,0,0,multipart/alternative,8,41,1,0,50,19053,0,67645,67645,5,5,67645,0
20516,20516,"Thu, 20 Jul 2017 05:34:44 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,25,4,3,20084,20084,3,3,20084,0
20517,20517,"Tue, 2 Jun 2015 12:32:40 +0000",coursera,org,0,0,multipart/alternative,5,24,1,0,32,16928,0,45160,45160,1,1,45160,0
20518,20518,"Thu, 28 May 2015 01:00:57 +0000",twitter,com,0,0,multipart/alternative,4,30,0,0,95,28070,1,3657,3657,3,3,3657,0
20519,20519,"Fri, 16 Feb 2018 00:04:03 +0000",amazon,in,0,0,multipart/alternative,9,121,0,0,27,61881,3,243,243,4,4,243,0
20520,20520,"Tue, 24 Oct 2017 09:06:20 -0500 (CDT)",springboard,com,0,0,multipart/alternative,0,13,0,0,29,5057,0,50780,32780,1,1,32780,0
20521,20521,"Mon, 29 Feb 2016 16:51:30 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,40,15960,2,40890,60690,0,0,60690,0
20522,20522,"Sat, 22 Jun 2019 02:52:15 +0000",amazon,in,0,0,multipart/alternative,28,158,0,0,41,71676,3,10335,10335,5,5,10335,0
20523,20523,"Tue, 5 Dec 2017 01:41:29 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11703,0,6089,6089,1,1,6089,0
20524,20524,"Wed, 13 Feb 2019 11:35:07 +0000 (GMT)",admin,ox.ac.uk,0,0,Text/Html,2,14,1,0,48,17789,0,41707,41707,2,2,41707,0
20525,20525,"Mon, 25 Nov 2019 00:28:00 +0000",amazon,fr,0,0,multipart/alternative,10,142,0,0,103,134548,3,1680,1680,0,0,1680,1
20526,20526,"Fri, 15 Mar 2019 09:44:43 +0100",centralesupelec,fr,0,0,multipart/mixed,0,1,0,0,103,249124,2,31483,35083,4,4,35083,0
20527,20527,"Thu, 04 Jun 2015 12:34:15 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,73,1641,0,45255,45255,3,3,45255,0
20528,20528,"Fri, 16 Jun 2017 14:20:25 +0000",redwolf,in,0,0,multipart/alternative,5,21,0,0,64,6096,3,51625,51625,4,4,51625,0
20529,20529,"Thu, 22 Sep 2016 18:24:20 +0530",olacabs,com,1,0,multipart/alternative,8,22,0,0,64,22628,0,46460,66260,3,3,66260,0
20530,20530,"Tue, 19 Dec 2017 06:53:13 -0800 (PST)",quora,com,0,0,multipart/alternative,12,122,1,1,94,107928,1,53593,24793,1,1,24793,0
20531,20531,"Thu, 7 Apr 2016 13:29:24 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,83,11079,2,28764,48564,3,3,48564,0
20532,20532,"Mon, 17 Jun 2019 02:49:46 +0000",amazon,in,0,0,multipart/alternative,8,97,0,0,44,39766,3,10186,10186,0,0,10186,0
20533,20533,"Wed, 27 Apr 2016 10:13:02 +0000",usebackpack,com,0,0,text/html,3,14,0,0,38,25368,0,36782,36782,2,2,36782,0
20534,20534,"Fri, 2 Feb 2018 00:06:27 +0000",amazon,in,0,0,multipart/alternative,22,210,0,0,56,125095,3,387,387,4,4,387,0
20535,20535,"Tue, 10 Nov 2015 14:29:56 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27077,0,52196,52196,1,1,52196,0
20536,20536,"Wed, 11 Oct 2017 15:09:06 +0530 (IST)",sampark,gov.in,0,0,text/html,21,47,1,0,20,37063,3,34746,54546,2,2,54546,0
20537,20537,"Wed, 24 Oct 2018 19:04:58 +0000",topcoder,com,0,0,multipart/alternative,29,81,1,0,47,108255,0,68698,68698,2,2,68698,0
20538,20538,"Wed, 14 Mar 2018 23:30:06 +0000",discuss,pytorch.org,0,0,multipart/alternative,46,97,0,0,24,61889,3,84606,84606,2,2,84606,0
20539,20539,"Fri, 13 May 2016 10:28:34 +0530",iiitd,ac.in,7,0,multipart/alternative,2,2,1,0,148,17129,2,17914,37714,4,4,37714,0
20540,20540,"Sun, 23 Dec 2018 07:57:34 +0000 (UTC)",medium,com,0,0,multipart/alternative,32,210,1,1,112,93806,0,28654,28654,6,6,28654,0
20541,20541,"Sun, 20 Aug 2017 04:26:45 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,0,0,26,4312,2,82605,16005,5,6,16005,0
20542,20542,"Thu, 28 Sep 2017 00:16:23 +0530",statebankrewardz,com,0,0,text/html,4,21,0,0,44,9779,3,67583,983,2,3,983,0
20543,20543,"Sun, 23 Apr 2017 21:14:47 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,107,1,0,104,95832,1,15287,76487,0,6,76487,0
20544,20544,"Sun, 08 Nov 2015 05:06:59 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27154,0,18419,18419,6,6,18419,0
20545,20545,"Wed, 3 Jun 2015 07:03:39 +0000",coursera,org,0,0,multipart/alternative,5,26,1,0,119,20202,0,25419,25419,2,2,25419,0
20546,20546,"Wed, 7 Sep 2016 16:37:45 +0530",iiitd,ac.in,1,0,multipart/alternative,0,24,1,0,37,20175,2,40065,59865,2,2,59865,0
20547,20547,"Mon, 22 May 2017 17:16:42 +0530",iiitd,ac.in,0,0,multipart/alternative,1,14,1,1,18,9725,2,42402,62202,0,0,62202,0
20548,20548,"Thu, 29 Mar 2018 11:59:39 +0000 (UTC)",udacity,com,0,0,multipart/alternative,14,42,1,0,89,58800,3,43179,43179,3,3,43179,0
20549,20549,"Wed, 26 Apr 2017 15:45:15 +0000",udacity,com,0,0,multipart/alternative,9,45,0,0,68,54708,3,56715,56715,2,2,56715,0
20550,20550,"Mon, 22 Oct 2018 14:19:08 -0700",github,com,0,0,text/plain,0,1,0,0,60,367,0,76748,51548,0,0,51548,0
20551,20551,"Thu, 18 Jan 2018 09:13:23 +0000",,,0,0,multipart/alternative,7,48,0,0,82,17248,0,33203,33203,3,3,33203,0
20552,20552,"Wed, 14 Feb 2018 11:00:16 -0000",edm,efinmail.com,0,0,multipart/alternative,1,7,0,0,107,2961,0,39616,39616,2,2,39616,0
20553,20553,"Mon, 30 Sep 2019 08:37:49 -0700",google,com,0,0,multipart/alternative,14,72,1,0,36,88435,0,56269,31069,0,0,31069,0
20554,20554,"Mon, 03 Apr 2017 10:06:35 +0000",twitter,com,0,0,multipart/alternative,9,64,0,0,62,39112,1,36395,36395,0,0,36395,0
20555,20555,"Fri, 29 Sep 2017 17:01:27 +0000",twitter,com,0,0,multipart/alternative,6,80,0,1,42,53523,1,61287,61287,4,4,61287,0
20556,20556,"Wed, 31 Aug 2016 22:54:35 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,47,4,1,21275,82475,3,2,82475,0
